"cell","x1","y1","z1","Xnorm","Ynorm","Znorm"
"x_08011",-2.95797,-7.31916,4.61887,-0.07145938,-0.6699182,0.02246678
"x_08012",8.33562,-6.66214,1.45784,0.1907274,-0.6546652,-0.05091823
"x_08013",12.2324,-4.82744,13.0421,0.2811932,-0.6120716,0.2180166
"x_08014",-18.0841,3.83709,8.55749,-0.4226206,-0.4109199,0.113904
"x_08015",6.55695,6.70513,3.9359,0.1494346,-0.3443368,0.00661126
"x_08016",20.6483,-0.529101,3.45623,0.4765729,-0.5122834,-0.004524536
"x_08017",18.7372,0.80237,0.254469,0.4322057,-0.4813725,-0.07885514
"x_08018",13.1926,-3.1843,18.1047,0.3034848,-0.5739252,0.3355476
"x_08019",10.5485,3.33083,19.7279,0.2421006,-0.422673,0.373231
"x_08020",9.54924,-5.631,11.9822,0.2189022,-0.6307267,0.1934104
"x_08021",9.43844,-2.69963,19.9901,0.2163299,-0.5626734,0.3793181
"x_08022",10.7789,-5.48003,-0.141796,0.2474494,-0.6272218,-0.08805464
"x_08023",12.5108,4.64514,-1.01208,0.2876564,-0.3921606,-0.1082588
"x_08024",5.18903,7.59017,-3.22687,0.1176776,-0.3237901,-0.1596763
"x_08025",-8.96874,5.71261,-3.30199,-0.2110026,-0.3673787,-0.1614202
"x_08026",-11.5972,3.11633,-7.82906,-0.2720237,-0.4276527,-0.2665186
"x_08027",-4.18371,-4.38296,15.207,-0.09991559,-0.6017528,0.2682759
"x_08028",4.17976,7.52877,-10.3887,0.09424686,-0.3252156,-0.325942
"x_08029",5.91002,6.78938,-11.1749,0.1344158,-0.3423809,-0.3441941
"x_08030",-18.9741,1.72948,15.1571,-0.4432824,-0.4598492,0.2671175
"x_08031",0.142134,4.12713,18.8181,0.0005112027,-0.4041865,0.3521095
"x_08032",4.54077,-4.47729,15.0595,0.1026279,-0.6039427,0.2648516
"x_08033",-8.57094,-5.61735,-8.94671,-0.2017675,-0.6304098,-0.2924655
"x_08034",2.68896,-8.10444,-3.63261,0.05963714,-0.6881489,-0.1690958
"x_08035",-14.5089,5.04021,10.0098,-0.3396204,-0.3829888,0.1476201
"x_08036",-16.7232,4.36161,10.9156,-0.3910266,-0.3987429,0.1686487
"x_08037",-21.1175,-0.785881,10.2143,-0.4930426,-0.5182446,0.1523677
"x_08038",-12.7042,4.30507,-0.176398,-0.2977233,-0.4000555,-0.08885795
"x_08039",14.0102,-1.95281,-4.06343,0.3224658,-0.5453355,-0.1790975
"x_08040",-13.9863,-4.2255,3.35394,-0.327488,-0.5980973,-0.006899254
"x_08041",14.7667,4.37161,13.8498,0.3400284,-0.3985107,0.2367678
"x_08042",13.9658,-4.40912,2.23658,0.321435,-0.6023601,-0.03283937
"x_08043",-19.1106,1.05253,15.6485,-0.4464514,-0.475565,0.2785256
"x_08044",12.369,-0.00987705,-13.2483,0.2843645,-0.5002293,-0.3923292
"x_08045",12.1472,2.74773,-9.68236,0.2792153,-0.43621,-0.309544
"x_08046",-11.2984,3.31617,-8.40831,-0.2650869,-0.4230133,-0.2799662
"x_08047",12.914,1.77088,-7.7804,0.2970169,-0.4588881,-0.2653889
"x_08048",16.7554,3.92358,13.2594,0.3861971,-0.408912,0.2230613
"x_08049",-8.93801,-5.47175,12.4168,-0.2102892,-0.6270296,0.2034999
"x_08050",8.09074,-4.68502,-13.8022,0.1850424,-0.6087653,-0.4051883
"x_08051",9.4524,3.65942,19.2611,0.216654,-0.4150446,0.362394
"x_08052",14.4829,-3.08364,17.2295,0.3334398,-0.5715884,0.3152293
"x_08053",13.8708,-3.46175,-1.88452,0.3192296,-0.5803664,-0.1285129
"x_08054",14.9037,4.51129,12.4595,0.3432089,-0.395268,0.2044912
"x_08055",-8.05175,5.152,-11.406,-0.1897142,-0.3803935,-0.3495592
"x_08056",15.4769,2.82672,17.8809,0.356516,-0.4343762,0.3303519
"x_08057",-19.5378,0.449052,15.1337,-0.456369,-0.489575,0.2665742
"x_08058",-18.7331,-1.514,2.25233,-0.4376875,-0.5351483,-0.03247372
"x_08059",-19.3879,2.90147,10.9701,-0.452889,-0.4326408,0.169914
"x_08060",-2.47193,-8.59438,-5.81229,-0.0601757,-0.6995232,-0.2196982
"x_08061",-11.2246,-3.18142,-11.5245,-0.2633736,-0.5738584,-0.3523102
"x_08062",13.758,-4.90782,6.52993,0.3166109,-0.6139377,0.06683306
"x_08063",-7.11082,-0.850777,22.6697,-0.16787,-0.5197512,0.4415265
"x_08064",5.44701,-7.22063,3.9111,0.1236668,-0.6676308,0.006035515
"x_08065",18.4773,0.410282,-0.217492,0.4261719,-0.4904751,-0.08981197
"x_08066",-10.7172,2.58535,20.996,-0.2515941,-0.4399797,0.4026707
"x_08067",-7.1384,2.61909,21.5454,-0.1685103,-0.4391964,0.4154253
"x_08068",3.92856,7.89668,-4.3871,0.08841512,-0.3166743,-0.1866117
"x_08069",12.1423,-4.37408,-2.40464,0.2791015,-0.6015466,-0.1405878
"x_08070",-0.68094,6.22801,9.67584,-0.0185969,-0.3554134,0.1398671
"x_08071",-10.076,1.74374,21.9,-0.2367083,-0.4595181,0.4236575
"x_08072",-14.8437,0.0835141,-2.16472,-0.347393,-0.4980612,-0.1350179
"x_08073",-16.0792,1.33575,-0.535328,-0.3760758,-0.4689898,-0.0971907
"x_08074",11.846,-5.51708,6.50643,0.2722227,-0.628082,0.0662875
"x_08075",11.1093,-5.38805,11.5682,0.2551199,-0.6250865,0.1837992
"x_08076",15.8656,4.32247,12.364,0.3655399,-0.3996515,0.2022741
"x_08077",19.6766,-1.62792,2.77934,0.4540143,-0.537793,-0.0202389
"x_08078",18.6065,-3.26218,6.8113,0.4291714,-0.5757333,0.07336522
"x_08079",-3.24095,-2.88962,20.5016,-0.07802891,-0.5670841,0.3911929
"x_08080",11.6452,4.49719,-3.64443,0.2675611,-0.3955953,-0.1693702
"x_08081",-1.94605,7.90521,-10.7881,-0.04796711,-0.3164763,-0.3352143
"x_08082",17.1354,-1.04091,17.6421,0.395019,-0.5241653,0.3248081
"x_08083",1.85415,8.55574,-2.43515,0.04025657,-0.3013739,-0.1412961
"x_08084",-16.7134,3.51556,14.7396,-0.3907991,-0.4183844,0.257425
"x_08085",10.1056,4.31792,-12.4696,0.2318184,-0.3997572,-0.3742512
"x_08086",-12.5623,1.91113,20.5347,-0.2944291,-0.4556321,0.3919613
"x_08087",6.61905,3.17554,-15.0525,0.1508763,-0.4262781,-0.4342147
"x_08088",0.681455,-3.61125,17.6426,0.01303183,-0.5838371,0.3248197
"x_08089",6.23161,6.58963,5.64946,0.1418817,-0.3470182,0.04639248
"x_08090",18.3605,-2.28952,1.88498,0.4234604,-0.5531524,-0.04100195
"x_08091",9.59712,1.56187,21.9361,0.2200138,-0.4637403,0.4244956
"x_08092",7.78696,-6.40644,-3.45977,0.1779899,-0.6487289,-0.1650832
"x_08093",10.2804,3.69149,19.0343,0.2358765,-0.4143001,0.3571287
"x_08094",11.103,-4.36598,-4.50798,0.2549736,-0.6013586,-0.189418
"x_08095",18.5125,-2.97058,12.1359,0.4269891,-0.5689636,0.1969787
"x_08096",7.59804,-6.63368,-2.28188,0.1736041,-0.6540044,-0.1377378
"x_08097",0.769294,8.57247,-2.66451,0.01507106,-0.3009855,-0.1466208
"x_08098",-3.33636,-8.29007,-9.88561,-0.08024391,-0.6924584,-0.3142625
"x_08099",-11.3421,-4.86356,13.3871,-0.2661015,-0.6129102,0.226026
"x_08100",7.89702,6.31442,-5.26107,0.1805451,-0.3534073,-0.2069013
"x_08101",-1.12887,3.89321,19.6988,-0.02899584,-0.409617,0.3725555
"x_08102",-1.94086,-8.7088,-9.03849,-0.04784662,-0.7021795,-0.2945962
"x_08103",-8.62421,4.73685,-11.932,-0.2030042,-0.3900315,-0.3617706
"x_08104",14.2307,4.4857,13.9298,0.3275848,-0.3958621,0.238625
"x_08105",-3.21523,7.45868,4.01831,-0.07743181,-0.3268427,0.008524453
"x_08106",-10.2365,-5.2456,12.3671,-0.2404344,-0.6217794,0.2023461
"x_08107",5.65349,1.72025,22.4039,0.1284603,-0.4600635,0.4353558
"x_08108",12.6451,-4.45809,-0.814905,0.2907743,-0.603497,-0.1036812
"x_08109",15.1002,3.35579,17.3758,0.3477707,-0.4220935,0.3186258
"x_08110",-15.0329,-3.5214,1.61401,-0.3517854,-0.5817512,-0.04729266
"x_08111",-1.24508,7.96352,-11.2533,-0.03169372,-0.3151226,-0.3460142
"x_08112",1.22194,7.47762,-12.7238,0.02557948,-0.326403,-0.3801526
"x_08113",-8.9739,5.92503,-1.52263,-0.2111224,-0.3624472,-0.1201114
"x_08114",7.7134,6.20548,6.67477,0.1762822,-0.3559364,0.0701956
"x_08115",2.55482,3.98566,19.3478,0.05652301,-0.4074708,0.3644068
"x_08116",-2.9537,7.94963,-7.36032,-0.07136025,-0.3154451,-0.2556366
"x_08117",11.7628,-5.42465,10.1087,0.2702912,-0.6259362,0.1499161
"x_08118",-15.8637,-1.92052,-0.256915,-0.3710728,-0.5445859,-0.09072719
"x_08119",11.4636,4.18403,-5.77836,0.2633451,-0.4028655,-0.2189105
"x_08120",-3.74706,-4.73384,13.974,-0.08977853,-0.6098986,0.2396511
"x_08121",16.9664,3.56468,14.2644,0.3910956,-0.417244,0.2463929
"x_08122",-15.0496,1.14537,19.5838,-0.3521731,-0.4734096,0.3698857
"x_08123",0.487122,-8.81301,-6.24826,0.008520285,-0.7045988,-0.2298195
"x_08124",4.3302,4.25199,18.0809,0.09773941,-0.4012878,0.334995
"x_08125",9.12561,3.74007,19.1061,0.2090674,-0.4131723,0.3587956
"x_08126",5.4946,-1.44349,22.2822,0.1247716,-0.5335114,0.4325305
"x_08127",-13.1817,5.37726,9.27668,-0.3088088,-0.375164,0.1306003
"x_08128",17.4484,-0.33584,-1.14715,0.4022855,-0.5077967,-0.1113945
"x_08129",-9.72572,5.03169,14.7897,-0.2285763,-0.3831866,0.2585881
"x_08130",-9.7055,-4.22786,-13.9182,-0.2281069,-0.598152,-0.4078813
"x_08131",11.1346,3.82411,-10.6014,0.2557072,-0.4112212,-0.33088
"x_08132",-12.8659,-4.68956,3.9249,-0.3014773,-0.6088707,0.00635589
"x_08133",8.61979,-3.9436,17.2392,0.1973245,-0.5915528,0.3154545
"x_08134",-5.41538,3.96602,19.0615,-0.1285095,-0.4079267,0.3577602
"x_08135",-5.86904,6.93192,-6.97767,-0.1390414,-0.3390717,-0.2467531
"x_08136",15.3296,-2.71815,17.3571,0.3530964,-0.5631033,0.3181916
"x_08137",-15.7401,-0.346581,19.2796,-0.3682034,-0.5080461,0.3628235
"x_08138",-11.541,5.82129,9.63669,-0.270719,-0.3648556,0.1389582
"x_08139",10.8266,4.79845,-4.81757,0.2485568,-0.3886014,-0.1966053
"x_08140",0.82409,-8.60054,-9.19639,0.01634318,-0.6996662,-0.2982619
"x_08141",-4.03101,7.40977,3.94024,-0.09637058,-0.3279782,0.006712016
"x_08142",-12.5927,0.829592,21.16,-0.2951348,-0.4807406,0.406478
"x_08143",9.177,-1.85662,21.4065,0.2102605,-0.5431024,0.4122006
"x_08144",9.89917,5.40886,-5.00399,0.227026,-0.3744304,-0.2009331
"x_08145",10.917,3.04556,20.1235,0.2506555,-0.4292957,0.3824151
"x_08146",-17.2472,-3.91126,10.7902,-0.4031915,-0.590802,0.1657375
"x_08147",17.7494,4.00993,6.31125,0.4092734,-0.4069073,0.06175629
"x_08148",-3.30316,-8.37504,-6.76023,-0.07947315,-0.6944311,-0.2417051
"x_08149",-8.92887,6.25623,8.7044,-0.210077,-0.3547583,0.1173146
"x_08150",-0.739104,4.00394,19.2017,-0.01994721,-0.4070464,0.361015
"x_08151",-2.16957,8.12633,-7.76792,-0.05315625,-0.3113429,-0.2650992
"x_08152",1.41108,-1.46289,22.6174,0.02997047,-0.5339618,0.4403123
"x_08153",5.50032,7.50152,-2.61477,0.1249044,-0.3258482,-0.1454661
"x_08154",10.317,-5.57891,11.5764,0.2367262,-0.6295174,0.1839896
"x_08155",-9.8713,4.7477,-5.85619,-0.2319561,-0.3897796,-0.2207174
"x_08156",7.98908,-5.59855,-8.8512,0.1826823,-0.6299733,-0.2902481
"x_08157",1.6476,-8.51587,-5.04931,0.03546141,-0.6977005,-0.2019852
"x_08158",-7.27201,5.87834,-9.50888,-0.1716121,-0.3635312,-0.3055165
"x_08159",-20.9236,1.48021,8.50445,-0.4885411,-0.4656361,0.1126726
"x_08160",5.85311,-6.06967,-12.1013,0.1330946,-0.6409107,-0.365701
"x_08161",-10.2766,-5.71395,7.89158,-0.2413653,-0.6326524,0.0984445
"x_08162",15.3852,-4.3492,9.93797,0.3543872,-0.600969,0.1459525
"x_08163",-5.58697,-7.3394,-6.86249,-0.132493,-0.6703881,-0.2440792
"x_08164",-1.78148,6.53168,9.15149,-0.04414653,-0.3483635,0.127694
"x_08165",19.44,2.51678,13.018,0.4485215,-0.4415716,0.2174571
"x_08166",16.9685,4.20861,9.41114,0.3911443,-0.4022949,0.1337219
"x_08167",-2.07185,-2.83535,20.6011,-0.05088763,-0.5658242,0.3935028
"x_08168",-13.8658,-1.48082,19.9244,-0.3246905,-0.534378,0.3777929
"x_08169",18.1412,3.02379,2.20603,0.4183692,-0.4298011,-0.0335486
"x_08170",13.3785,5.186,5.17831,0.3078006,-0.3796042,0.03545448
"x_08171",5.22604,-6.46937,-11.3202,0.1185368,-0.6501899,-0.3475673
"x_08172",12.5537,-4.94821,2.8354,0.2886524,-0.6148754,-0.01893744
"x_08173",20.8332,-0.209513,12.3643,0.4808654,-0.504864,0.2022811
"x_08174",-14.3053,-3.01024,-0.218094,-0.3348937,-0.5698843,-0.08982594
"x_08175",-13.221,5.12386,11.6067,-0.3097211,-0.3810468,0.184693
"x_08176",7.14958,6.6751,-3.95378,0.1631928,-0.345034,-0.1765519
"x_08177",11.1304,4.88369,-3.45405,0.2556097,-0.3866225,-0.1649504
"x_08178",-12.0766,5.61383,10.3596,-0.2831533,-0.3696719,0.1557409
"x_08179",20.4094,1.71976,3.83839,0.4710267,-0.4600748,0.004347513
"x_08180",-18.3724,3.19099,12.814,-0.4293137,-0.4259195,0.2127211
"x_08181",15.3508,4.65807,5.42496,0.3535886,-0.3918604,0.04118059
"x_08182",4.13112,3.46239,20.6744,0.09311766,-0.4196188,0.3952045
"x_08183",14.1784,0.608332,-5.12405,0.3263707,-0.4858772,-0.2037204
"x_08184",-15.5946,-2.76738,17.0357,-0.3648255,-0.5642462,0.3107302
"x_08185",-13.7476,-4.44307,4.11509,-0.3219464,-0.6031483,0.01077125
"x_08186",12.5831,2.40053,-8.05395,0.2893349,-0.4442704,-0.2717396
"x_08187",-8.52993,2.38388,21.6136,-0.2008154,-0.4446569,0.4170086
"x_08188",20.7038,1.08275,12.2355,0.4778613,-0.4748634,0.1992909
"x_08189",16.0535,-3.0045,0.330649,0.3699021,-0.5697511,-0.07708658
"x_08190",20.0434,2.79792,5.79743,0.4625298,-0.4350448,0.04982768
"x_08191",-1.53603,-8.26172,-1.67849,-0.03844828,-0.6918003,-0.1237298
"x_08192",19.0093,2.74873,3.05882,0.4385226,-0.4361868,-0.01375062
"x_08193",16.3331,-3.44625,14.2661,0.3763932,-0.5800065,0.2464324
"x_08194",-17.5465,2.57135,15.6785,-0.4101399,-0.4403047,0.279222
"x_08195",-17.122,-2.43513,16.3646,-0.400285,-0.5565329,0.2951502
"x_08196",20.6894,-1.08446,12.0609,0.477527,-0.5251763,0.1952375
"x_08197",-3.51911,5.38322,14.1357,-0.08448655,-0.3750257,0.2434051
"x_08198",-1.76189,-8.7627,-8.14388,-0.04369174,-0.7034308,-0.2738273
"x_08199",-17.1731,-3.29807,14.3467,-0.4014713,-0.5765665,0.2483036
"x_08200",-6.07133,6.23615,-11.3634,-0.1437377,-0.3552244,-0.3485702
"x_08201",-15.646,-0.113568,-1.23662,-0.3660188,-0.5026365,-0.1134716
"x_08202",5.88095,-0.688322,22.604,0.1337409,-0.5159798,0.4400012
"x_08203",16.1014,4.53348,6.48967,0.3710141,-0.3947528,0.0658984
"x_08204",-18.9265,2.62679,13.2476,-0.4421774,-0.4390177,0.2227874
"x_08205",-1.70871,5.39367,13.2923,-0.04245714,-0.3747831,0.2238251
"x_08206",-14.2297,3.42652,0.0823792,-0.3331387,-0.4204515,-0.0828503
"x_08207",6.34343,-1.26799,22.2763,0.1444776,-0.5294371,0.4323935
"x_08208",13.7646,1.00802,-5.91394,0.3167641,-0.4765983,-0.2220581
"x_08209",-11.0626,-3.14325,-13.7601,-0.2596127,-0.5729722,-0.4042109
"x_08210",20.1817,-2.10502,11.1156,0.4657405,-0.5488692,0.1732919
"x_08211",17.1502,-1.13871,-1.07657,0.3953626,-0.5264358,-0.1097559
"x_08212",-1.82951,-8.69819,-10.0056,-0.04526157,-0.7019332,-0.3170482
"x_08213",1.40274,4.17161,18.3837,0.02977685,-0.4031538,0.3420247
"x_08214",17.5413,3.03895,1.47127,0.4044422,-0.4294491,-0.05060645
"x_08215",-13.694,-3.11765,-0.96474,-0.3207021,-0.5723779,-0.1071597
"x_08216",4.08984,-3.74047,17.5329,0.09215932,-0.586837,0.3222729
"x_08217",-1.9274,0.571298,23.2072,-0.04753414,-0.486737,0.4540049
"x_08218",12.1635,2.1662,-10.771,0.2795937,-0.4497105,-0.3348173
"x_08219",12.1984,-5.46179,7.26654,0.2804039,-0.6267984,0.08393386
"x_08220",18.8288,3.50069,10.644,0.4343322,-0.4187296,0.1623434
"x_08221",0.731523,-1.07792,22.9469,0.01419419,-0.5250245,0.4479618
"x_08222",-5.4135,-7.3754,-8.52545,-0.1284658,-0.6712239,-0.2826857
"x_08223",11.5538,-2.27246,20.1566,0.2654392,-0.5527564,0.3831835
"x_08224",14.1667,4.03577,16.5342,0.326099,-0.4063074,0.2990876
"x_08225",-12.1791,-1.18954,-11.2007,-0.2855329,-0.5276158,-0.344793
"x_08226",3.6119,-7.42226,-10.4951,0.08106369,-0.6723118,-0.3284122
"x_08227",-13.8498,-3.293,-0.224344,-0.3243191,-0.5764488,-0.08997104
"x_08228",-13.878,0.625553,20.4823,-0.3249737,-0.4854775,0.3907448
"x_08229",2.2569,4.15191,18.4379,0.04960663,-0.4036112,0.343283
"x_08230",-4.21205,7.13332,-11.3174,-0.1005735,-0.3343961,-0.3475023
"x_08231",9.02097,0.0204846,22.4047,0.2066382,-0.4995244,0.4353744
"x_08232",14.1207,-0.827479,-5.22082,0.3250311,-0.5192104,-0.2059669
"x_08233",1.83039,5.45,-15.4877,0.03970497,-0.3734753,-0.4443181
"x_08234",-2.98535,-6.59075,-15.2606,-0.07209502,-0.6530078,-0.4390458
"x_08235",-4.36237,-7.28763,3.02643,-0.1040633,-0.6691862,-0.01450257
"x_08236",10.6742,4.37743,16.8971,0.2450188,-0.3983756,0.3075125
"x_08237",5.09639,7.07372,-11.322,0.1155269,-0.3357798,-0.3476091
"x_08238",-9.86605,2.10145,21.6689,-0.2318342,-0.4512137,0.4182924
"x_08239",1.01421,-8.45888,-9.94929,0.02075692,-0.6963774,-0.3157409
"x_08240",-5.5471,-4.80058,14.4707,-0.1315674,-0.611448,0.2511823
"x_08241",17.3324,-3.7449,10.1485,0.3995925,-0.5869399,0.1508401
"x_08242",-20.1589,2.53389,9.50686,-0.4707882,-0.4411744,0.1359441
"x_08243",9.95431,4.99326,-9.61713,0.2283061,-0.3840788,-0.3080296
"x_08244",19.4166,-1.83496,2.66413,0.4479783,-0.5425996,-0.02291356
"x_08245",-9.85897,-3.54825,18.7175,-0.2316698,-0.5823745,0.3497741
"x_08246",-3.67876,-3.07367,20.1356,-0.08819291,-0.5713569,0.382696
"x_08247",7.40439,-6.86089,-0.641127,0.1691084,-0.6592793,-0.09964688
"x_08248",-0.341743,3.78977,20.0738,-0.01072226,-0.4120185,0.3812613
"x_08249",-1.16189,8.27934,-1.12172,-0.02976242,-0.3077907,-0.1108041
"x_08250",-0.414872,-8.62234,-10.6488,-0.01241999,-0.7001723,-0.3319804
"x_08251",9.57398,6.14106,3.83779,0.2194766,-0.357432,0.004333584
"x_08252",-7.04408,6.32682,-7.37662,-0.1663206,-0.3531195,-0.256015
"x_08253",-10.5552,-5.59638,10.4692,-0.2478332,-0.629923,0.1582853
"x_08254",17.9354,-3.54389,8.64434,0.4135914,-0.5822733,0.1159202
"x_08255",-1.43893,-2.84212,20.4537,-0.03619405,-0.5659813,0.3900809
"x_08256",0.876804,7.83249,2.491,0.01756696,-0.3181645,-0.02693287
"x_08257",14.0225,3.49446,-1.99343,0.3227514,-0.4188742,-0.1310413
"x_08258",-4.36796,1.00757,22.899,-0.1041931,-0.4766087,0.4468498
"x_08259",15.6174,-1.55067,18.5839,0.3597778,-0.5359996,0.3466725
"x_08260",-15.0122,3.84455,2.31648,-0.3513048,-0.4107467,-0.03098445
"x_08261",-19.5623,2.59582,11.7654,-0.4569378,-0.4397366,0.1883773
"x_08262",-16.4063,4.47746,10.6476,-0.3836696,-0.3960534,0.162427
"x_08263",-5.90624,-7.13409,-6.96499,-0.1399051,-0.6656217,-0.2464588
"x_08264",4.42278,5.55092,11.6246,0.0998887,-0.3711324,0.1851086
"x_08265",-2.95154,8.05905,-6.46036,-0.0713101,-0.3129048,-0.2347435
"x_08266",-13.5724,-5.03686,8.41468,-0.3178791,-0.6169334,0.1105885
"x_08267",-11.4525,3.87267,17.9346,-0.2686645,-0.4100939,0.3315986
"x_08268",6.83836,-6.50495,8.51031,0.1559677,-0.6510159,0.1128086
"x_08269",-11.0799,-5.02094,2.63019,-0.2600144,-0.6165638,-0.0237015
"x_08270",3.80092,-6.94945,-12.2385,0.08545189,-0.6613352,-0.3688861
"x_08271",-21.0552,0.979177,10.6441,-0.4915963,-0.4772679,0.1623457
"x_08272",21.0907,1.07851,10.8477,0.4868434,-0.4749618,0.1670724
"x_08273",-1.2873,6.55552,8.47056,-0.03267388,-0.3478101,0.1118858
"x_08274",-13.9886,-0.85593,-3.28887,-0.3275414,-0.5198709,-0.1611157
"x_08275",9.72402,6.07004,4.65942,0.2229598,-0.3590808,0.02340817
"x_08276",-11.4734,-4.71268,1.34435,-0.2691497,-0.6094074,-0.05355297
"x_08277",-6.35648,4.08054,18.9391,-0.1503576,-0.4052681,0.3549186
"x_08278",-11.9449,2.55998,20.2961,-0.2800958,-0.4405687,0.3864221
"x_08279",17.9997,3.69616,12.0354,0.4150842,-0.4141917,0.1946455
"x_08280",13.652,-1.58483,-5.51522,0.31415,-0.5367927,-0.2128016
"x_08281",11.6688,-1.15423,21.233,0.268109,-0.5267961,0.4081727
"x_08282",-6.45616,-3.44836,18.7078,-0.1526717,-0.5800555,0.3495489
"x_08283",2.14413,8.39788,-3.25122,0.04698862,-0.3050387,-0.1602416
"x_08284",-18.3508,-3.2492,6.40955,-0.4288122,-0.5754319,0.06403838
"x_08285",6.91009,6.16686,-11.837,0.1576329,-0.356833,-0.3595651
"x_08286",2.38587,5.80389,10.6405,0.05260074,-0.3652596,0.1622622
"x_08287",2.4789,-7.94327,-11.0527,0.05476048,-0.6844073,-0.3413571
"x_08288",-9.30319,-5.77572,3.09945,-0.2187671,-0.6340864,-0.01280738
"x_08289",-8.82666,5.23577,14.5407,-0.2077042,-0.3784488,0.2528074
"x_08290",-3.19045,4.52277,17.1186,-0.07685653,-0.3950015,0.3126547
"x_08291",11.7475,1.97159,21.0839,0.269936,-0.4542285,0.4047113
"x_08292",-12.1626,-4.65614,13.7473,-0.2851498,-0.6080948,0.2343882
"x_08293",-14.4014,-0.51764,-2.6823,-0.3371248,-0.5120173,-0.1470338
"x_08294",-8.89716,-5.67157,-4.19885,-0.2093409,-0.6316685,-0.1822413
"x_08295",10.7036,5.28581,-3.00783,0.2457013,-0.3772871,-0.1545912
"x_08296",12.0864,1.36954,-12.3042,0.2778038,-0.4682054,-0.3704114
"x_08297",-3.75198,-4.95516,13.3626,-0.08989275,-0.6150367,0.2254572
"x_08298",18.5418,3.71615,9.95881,0.4276693,-0.4137276,0.1464364
"x_08299",-5.25669,6.82244,-10.3922,-0.1248254,-0.3416134,-0.3260233
"x_08300",17.5365,4.18587,7.79061,0.4043308,-0.4028228,0.09610043
"x_08301",20.2979,2.2245,11.1693,0.4684381,-0.448357,0.1745385
"x_08302",17.5359,3.77926,4.31747,0.4043168,-0.4122624,0.01546961
"x_08303",-15.0065,-1.11236,-1.61676,-0.3511725,-0.525824,-0.1222967
"x_08304",-0.319933,8.438,-1.42224,-0.01021593,-0.3041073,-0.1177808
"x_08305",12.4952,3.22021,19.2629,0.2872943,-0.4252411,0.3624358
"x_08306",-7.3176,-5.64553,-14.046,-0.1726705,-0.631064,-0.4108482
"x_08307",-12.348,-4.61195,2.79061,-0.289454,-0.6070689,-0.01997726
"x_08308",7.01356,5.98125,-12.3395,0.1600351,-0.3611421,-0.3712309
"x_08309",18.5917,-3.07934,11.3953,0.4288278,-0.5714885,0.1797852
"x_08310",-4.91813,-4.43846,15.5762,-0.1169655,-0.6030412,0.2768471
"x_08311",18.0099,-3.11343,3.72536,0.415321,-0.57228,0.001723461
"x_08312",-1.7421,-7.40662,-14.1543,-0.0432323,-0.6719487,-0.4133625
"x_08313",-1.5331,8.20356,-0.769776,-0.03838026,-0.3095499,-0.1026335
"x_08314",-8.33732,6.21919,-2.03139,-0.1963439,-0.3556182,-0.1319226
"x_08315",9.31972,5.53296,10.5049,0.2135738,-0.3715494,0.1591141
"x_08316",6.3859,6.94977,-5.64494,0.1454636,-0.3386574,-0.2158131
"x_08317",18.7098,-2.71127,3.51541,0.4315696,-0.5629436,-0.003150641
"x_08318",6.30437,-7.04003,-2.99059,0.1435708,-0.6634381,-0.1541909
"x_08319",-12.7903,3.82814,17.0824,-0.2997222,-0.4111277,0.3118143
"x_08320",5.40144,5.36469,12.677,0.1226088,-0.3754558,0.2095406
"x_08321",-2.86362,-8.36647,-3.9642,-0.06926899,-0.6942321,-0.1767938
"x_08322",18.5902,2.9439,13.6148,0.428793,-0.4316558,0.2313121
"x_08323",-13.0998,-4.32194,2.33625,-0.3069074,-0.6003362,-0.03052547
"x_08324",-17.0959,3.61987,13.9286,-0.399679,-0.4159628,0.2385972
"x_08325",-9.28695,-3.66194,18.4581,-0.2183901,-0.5850139,0.3437519
"x_08326",12.4132,0.791922,21.3855,0.2853906,-0.4816151,0.4117131
"x_08327",11.9302,3.22294,-9.20713,0.2741775,-0.4251777,-0.2985112
"x_08328",12.1954,-3.86527,16.8134,0.2803343,-0.5897343,0.3055693
"x_08329",-16.8101,-2.34777,16.8578,-0.393044,-0.5545047,0.3066001
"x_08330",-6.29886,-6.87807,-10.524,-0.1490199,-0.6596781,-0.3290831
"x_08331",8.64237,-5.71559,11.9268,0.1978488,-0.6326905,0.1921243
"x_08332",-20.1635,2.4993,8.6848,-0.470895,-0.4419774,0.1168595
"x_08333",-11.827,-2.03217,-12.1518,-0.2773587,-0.5471779,-0.3668733
"x_08334",-20.9769,1.37909,9.80281,-0.4897785,-0.4679837,0.1428147
"x_08335",12.7342,-3.13042,18.3388,0.2928428,-0.5726744,0.3409823
"x_08336",19.653,2.74858,11.6158,0.4534664,-0.4361902,0.1849043
"x_08337",-7.9498,-6.33294,1.07414,-0.1873474,-0.6470226,-0.05982604
"x_08338",15.003,0.00137698,-3.70394,0.3455142,-0.499968,-0.1707517
"x_08339",0.609178,-8.30133,-11.2354,0.01135388,-0.6927198,-0.3455986
"x_08340",11.7352,2.18929,-12.6568,0.2696505,-0.4491745,-0.3785972
"x_08341",2.3639,8.29175,-4.0779,0.05209069,-0.3075026,-0.1794334
"x_08342",-5.64896,-3.19581,19.5294,-0.1339322,-0.5741924,0.3686227
"x_08343",-13.2759,-5.02401,7.59373,-0.3109957,-0.6166351,0.09152975
